filename,compressed,uncompressed
com/google/protobuf/CodedInputStreamReader.class,7947,24002
com/dynamo/gamesys/proto/Physics$CollisionObjectDesc.class,8877,23992
com/dynamo/rig/proto/Rig$Skeleton$Builder.class,6848,23981
com/google/protobuf/DescriptorProtos$FieldDescriptorProto.class,7887,23979
com/google/protobuf/ArrayDecoders.class,9142,23967
com/dynamo/rig/proto/Rig$PbrSpecularGlossiness$Builder.class,6643,23954
com/dynamo/graphics/proto/Graphics$ShaderDesc$Builder.class,6659,23906
com/google/protobuf/compiler/PluginProtos$CodeGeneratorResponse$Builder.class,6477,23775
com/google/protobuf/FieldSet.class,9572,23729
com/dynamo/gamesys/proto/Label$LabelDesc.class,8484,23705
com/dynamo/bob/bundle/IconExe.class,11121,23675
com/dynamo/gamesys/proto/Physics$ContactPoint$Builder.class,6919,23626
com/fasterxml/jackson/core/JsonFactory.class,7524,23619
com/dynamo/gamesys/proto/Sprite$SpriteDesc.class,8482,23617
com/dynamo/rig/proto/Rig.class,7842,23506
org/codehaus/jackson/impl/WriterBasedGenerator.class,11209,23458
com/dynamo/render/proto/Font$FontDesc.class,8715,23449
com/dynamo/rig/proto/Rig$Model$Builder.class,7165,23386
com/dynamo/bob/pipeline/LuaScanner.class,9402,23368
com/dynamo/graphics/proto/Graphics$PlatformProfile$Builder.class,6744,23360
org/codehaus/jackson/map/introspect/JacksonAnnotationIntrospector.class,6629,23341
com/google/protobuf/DescriptorProtos.class,6689,23301
com/dynamo/gamesys/proto/Tile$TileGrid$Builder.class,7022,23279
com/fasterxml/jackson/databind/deser/std/MapDeserializer.class,7634,23279
com/dynamo/scriptdoc/proto/ScriptDoc$Document$Builder.class,6656,23252
com/dynamo/gamesys/proto/TextureSetProto$SpriteGeometry$Builder.class,7003,23201
com/dynamo/graphics/proto/Graphics$ShaderDesc$ResourceTypeInfo$Builder.class,6580,23151
org/codehaus/jackson/map/ser/BeanSerializerFactory.class,7248,23128
com/dynamo/gamesys/proto/ModelProto$Model$Builder.class,6858,23125
com/dynamo/graphics/proto/Graphics$TextureImage$Builder.class,6703,23116
com/dynamo/graphics/proto/Graphics$TextureImage$Image.class,8185,23098
com/dynamo/gamesys/proto/Physics$CollisionShape$Shape$Builder.class,6810,23095
com/google/protobuf/BinaryWriter.class,7860,23091
